Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_group_size,feature_is_distance_regular,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_smallest_eigenvalue,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius
79c0990b149d4bd58e141338f462d9f3,52.0,667.0,124.0,40.0,48.0,27.0,20.0,4.999999999999998,1.0151515151515151,0,11,0.9848484848484848,2,10,2.0343454409216952,0,7257600.0,0,12.000000000000009,10.0,11,5.5,10,1,5.0,0,65,54,2,0,1,1.2000000000000006,0,-4.440892098500626e-16,10,0.9848484848484848,0.5075757575757576,1.0,0.5
d09502aa5bcd408babee0dad8a373047,15.0,541.0,154.0,14.0,100000.0,24.0,33.0,2.0,1.5151515151515151,1,2,0.4848484848484848,2,4,1.8483924814931876,1,967680.0,0,12.000000000000004,3.999999999999998,8,4.0,4,4,2.0,0,32,0,2,0,2,3.0000000000000027,0,0.0,4,0.0,0.7575757575757576,1.0,1.0
dce7ffbfc8c64a8683dc860d32453889,100000.0,100000.0,100000.0,41.0,100000.0,100000.0,73.0,0.0420341251547377,3.636363636363636,1,2,0.1666666666666666,8,1,0.4620981203732968,0,24.0,0,6.055050457343132,0.0840682503094761,5,2.5,1,8,0.5,7,11,0,9,1,4,72.02541310248505,0,9.809262109897507e-17,1,0.0,1.818181818181818,4.0,2.0
1b7f22d767f143bbb142985a78fbf82a,100000.0,100000.0,1452.0,14.0,277.0,12.0,55.0,0.7389221320940448,1.7727272727272727,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,6.923165340878461,1.4778442641880898,5,2.5,3,4,1.5,0,24,9,12,0,3,4.684637961282047,0,-8.881784197001252e-16,3,0.3555555555555555,0.8863636363636364,1.5,1.5
51fc75940e8c448e8077bc62e765b85d,126.0,2129.0,1087.0,24.0,100000.0,18.0,25.0,1.8167226416952875,1.4090909090909092,0,5,0.5909090909090909,2,4,0.0,0,1.0,0,10.640486961781424,3.63344528339058,9,4.5,4,4,2.0,0,39,21,12,0,2,2.92848416086568,0,0.0,4,0.5297619047619048,0.7045454545454546,1.0,1.0
e08c64024d744d5582b366419a63f05a,115.0,100000.0,1168.0,17.0,100000.0,17.0,31.0,0.6736979266638804,1.7424242424242424,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,8.439576860192572,1.3473958533277597,7,3.5,3,4,1.5,0,24,8,12,0,2,6.263620924280528,0,-1.7095699855751434e-15,3,0.3682539682539683,0.8712121212121212,1.5,1.0
1a90cafa46554531979c3da5bd6f78bf,100000.0,1576.0,739.0,14.0,100000.0,12.0,28.0,0.6786775724767496,1.7272727272727273,0,3,0.3636363636363636,3,3,0.1155245300933242,0,2.0,0,7.948011399684215,1.3573551449534984,6,3.0,3,4,1.5,0,24,8,11,0,2,5.855513517765836,0,0.0,3,0.3027777777777777,0.8636363636363636,1.5,1.0
95e3a7bf1af7480b8c0e4689f5d28155,172.0,100000.0,622.0,63.0,100000.0,16.0,31.0,2.458063820282196,1.121212121212121,0,10,0.8787878787878788,2,5,1.039720770839918,0,1152.0,0,12.000000000000009,4.916127640564384,11,5.5,5,2,2.5,0,58,47,5,0,1,2.44094557289045,0,0.0,5,0.9274410774410774,0.5606060606060606,1.0,0.5
6e574a0f9c37445e8b94070ef3c6569e,124.0,3398.0,1595.0,22.0,247.0,22.0,73.0,0.3647012822957781,2.106060606060606,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.338660949418407,0.7294025645915578,3,1.5,3,4,1.5,0,18,5,12,1,3,7.319224264597818,1,7.771561172376097e-16,3,0.25,1.053030303030303,2.0,1.5
f74406d9973f474ebee7d13254c241c3,32.0,316.0,131.0,9.0,34.0,9.0,31.0,0.1722788092250846,2.3181818181818183,0,3,0.2727272727272727,4,2,0.9241962407465936,0,8.0,0,5.2143197433775335,0.3445576184501684,3,1.5,3,4,1.5,0,18,5,5,1,3,15.133375273580413,1,-6.028227517787893e-16,2,0.3333333333333333,1.1590909090909092,2.0,1.5
ad7c9d36bb3e44afbd04c6b442d2d951,100000.0,100000.0,1606.0,31.0,100000.0,12.0,33.0,0.1504665350029372,2.090909090909091,0,6,0.3939393939393939,5,1,0.4620981203732968,0,24.0,0,9.037071178906643,0.3009330700058762,8,4.0,1,4,0.5,4,26,15,9,0,3,30.030169760771656,0,8.283218113507458e-16,1,0.5279761904761905,1.0454545454545454,2.5,1.5
8ae673e6802a4eb6b6e06836101609bb,100000.0,1591.0,742.0,12.0,95.0,12.0,37.0,0.2456079767649404,2.196969696969697,0,3,0.2727272727272727,4,2,0.6931471805599453,0,4.0,0,5.623861247817205,0.4912159535298809,3,1.5,3,4,1.5,0,18,4,6,0,3,11.448857080891006,1,-2.7755575615628914e-16,2,0.1666666666666666,1.0984848484848484,2.0,1.5
7f6b27fc4ca64257a21e5254f449f72c,15.0,36.0,23.0,26.0,22.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
c6d67397daba4b22b2ac1d221d5cc63c,100000.0,1815.0,290.0,18.0,138.0,16.0,27.0,0.7063237400429326,1.7121212121212122,0,4,0.4090909090909091,3,3,0.1155245300933242,0,2.0,0,8.464620813974674,1.412647480085868,7,3.5,3,4,1.5,0,27,11,11,0,2,5.99202627215967,0,0.0,3,0.4857142857142857,0.8560606060606061,1.5,1.0
ac938c735de743d599ca4ad03de9b9e7,40.0,1311.0,168.0,9.0,52.0,26.0,17.0,0.4999999999999986,1.818181818181818,0,3,0.1818181818181818,2,1,1.7634429630954886,0,725760.0,0,12.0,0.9999999999999992,11,5.5,1,1,0.5,1,12,1,3,1,1,12.000000000000009,0,0.0,1,0.1681818181818181,0.9090909090909092,1.0,0.5
7348b8fbca1445faa87858fd99970c46,161.0,100000.0,745.0,14.0,100000.0,15.0,47.0,0.7018875010099493,1.7272727272727273,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.193385989903678,1.4037750020198951,7,3.5,2,5,1.0,0,24,9,12,0,2,5.8366803640998,0,-1.7763568394002505e-15,2,0.2916666666666667,0.8636363636363636,1.5,1.0
fce8fa4756a549d4922c3e75b648b255,37.0,474.0,1442.0,12.0,53.0,23.0,29.0,1.0,1.681818181818182,0,3,0.3181818181818182,2,2,2.0343454409216952,0,7257600.0,0,12.000000000000002,1.9999999999999971,11,5.5,2,1,1.0,0,21,10,2,1,1,6.000000000000009,0,-8.326067174548254e-16,2,0.8636363636363636,0.8409090909090909,1.0,0.5
c8b258b4d5564c9e97edb337f0dfc503,107.0,100000.0,812.0,24.0,70.0,18.0,27.0,1.593121328081904,1.4393939393939394,0,5,0.5606060606060606,2,4,0.0,0,1.0,0,11.210534515808485,3.186242656163809,10,5.0,4,4,2.0,0,37,22,12,0,2,3.518418314475084,0,-3.552713678800501e-15,4,0.6144841269841269,0.7196969696969697,1.0,1.0
654d003cab83482f80e5b9b38747411d,96.0,100000.0,1206.0,16.0,114.0,12.0,31.0,0.6964161958264066,1.7575757575757576,0,4,0.3636363636363636,3,3,0.0,0,1.0,0,7.808070486563425,1.3928323916528125,6,3.0,3,4,1.5,0,24,10,12,0,2,5.605893812749382,0,0.0,3,0.2972222222222222,0.8787878787878788,1.5,1.0
3ab8cfd303a34a79a5213494b5d310e0,125.0,2268.0,912.0,14.0,100000.0,14.0,78.0,0.2121132636740331,2.257575757575758,0,3,0.2727272727272727,4,2,0.8086717106532695,0,4.0,0,5.38848974754171,0.4242265273480646,3,1.5,3,4,1.5,0,18,4,6,1,3,12.7019160758908,1,7.2164496600635185e-16,2,0.25,1.128787878787879,2.0,1.5
78d251836b8c4d3981eff889e6185ac8,100000.0,100000.0,1099.0,19.0,100000.0,17.0,37.0,1.3444356396184185,1.5303030303030305,0,4,0.4848484848484848,3,4,0.0,0,1.0,0,8.991116790367455,2.688871279236839,7,3.5,4,4,2.0,0,32,17,12,0,2,3.3438256638745947,0,-4.440892098500626e-16,4,0.4424603174603174,0.7651515151515151,1.5,1.0
a5ebfc939aa249a893c9b648fc73941e,52.0,662.0,791.0,40.0,51.0,27.0,20.0,5.0,1.0151515151515151,0,11,0.9848484848484848,2,10,2.0343454409216952,0,7257600.0,0,12.00000000000001,10.000000000000009,11,5.5,10,2,5.0,0,65,54,2,0,1,1.2000000000000002,0,1.7763568394002505e-15,10,0.9848484848484848,0.5075757575757576,1.0,0.5
45533e7961e641c087648bbc5cffe025,100000.0,100000.0,100000.0,41.0,100000.0,100000.0,73.0,0.0420341251547377,3.636363636363636,1,2,0.1666666666666666,8,1,0.4620981203732968,0,24.0,0,6.055050457343132,0.0840682503094761,5,2.5,1,8,0.5,7,11,0,9,1,4,72.02541310248505,0,9.809262109897507e-17,1,0.0,1.818181818181818,4.0,2.0
498a85c06bec4d8da3c3ac05dde2ecc6,206.0,100000.0,435.0,46.0,100000.0,15.0,35.0,0.3732317686891232,1.7878787878787878,0,5,0.4545454545454545,4,1,0.3465735902799726,0,8.0,0,9.245156057528847,0.7464635373782468,8,4.0,1,3,0.5,1,30,19,9,0,2,12.385274825345094,0,0.0,1,0.7170634920634921,0.8939393939393939,2.0,1.0
0fc3c546268f4654bb2926aa3226b1fb,67.0,734.0,276.0,6.0,44.0,10.0,28.0,0.6524915986206108,1.7575757575757576,0,3,0.3636363636363636,3,4,0.6931471805599453,1,2.0,0,6.577225355069895,1.3049831972412222,4,2.0,4,3,2.0,0,24,8,6,0,2,5.040084323671268,1,-6.661338147750939e-16,4,0.3333333333333333,0.8787878787878788,1.5,1.0
a98e7088669a41bcb4ab550b20e8afa6,151.0,2184.0,555.0,11.0,175.0,14.0,27.0,1.010812862470287,1.6666666666666667,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.203472354656414,2.021625724940576,4,2.0,4,5,2.0,0,24,5,12,0,2,3.5632077024881315,1,8.881784197001252e-16,4,0.125,0.8333333333333334,1.5,1.0
04c8d540dc104ec59a4718b3ce1ac7e7,124.0,100000.0,544.0,29.0,100000.0,27.0,49.0,0.0973884959936209,2.4393939393939394,1,2,0.1666666666666666,4,1,1.0114042647073518,0,1440.0,0,8.061897764089881,0.194776991987242,7,3.5,1,9,0.5,3,11,0,6,1,2,41.390400795479664,0,3.5445518031364727e-16,1,0.0,1.2196969696969695,2.0,1.0
74f691069bdd4200b029f0444da4a196,148.0,2340.0,415.0,18.0,149.0,18.0,81.0,0.442546229261622,2.0454545454545454,0,3,0.2727272727272727,3,3,0.8086717106532695,0,4.0,0,5.302775637732003,0.8850924585232429,3,1.5,3,3,1.5,0,18,6,6,0,3,5.991210959564119,1,3.3306690738754696e-16,3,0.25,1.0227272727272727,1.5,1.5
223062e843264ba18698420eab8cebdf,47.0,960.0,346.0,11.0,85.0,11.0,37.0,0.3285384586114151,2.1818181818181817,0,3,0.2727272727272727,4,3,1.1552453009332422,0,4.0,0,5.732050807568866,0.6570769172228299,3,1.5,3,5,1.5,0,18,4,4,1,3,8.723561362946183,1,-8.881784197001252e-16,3,0.1666666666666666,1.0909090909090908,2.0,1.5
c53d1012b37c47e6bf788e04f839291e,19.0,100000.0,326.0,15.0,100000.0,23.0,23.0,1.5,1.5757575757575757,0,3,0.4242424242424242,2,3,1.7634429630954886,0,725760.0,0,12.000000000000004,3.0,10,5.0,3,2,1.5,0,28,9,3,0,2,4.000000000000001,0,1.7763568394002505e-15,3,0.2833333333333334,0.7878787878787878,1.0,1.0
daa7fba9dcb84d95a05016a53c9b4ce7,51.0,1217.0,517.0,10.0,45.0,10.0,35.0,0.4399174130669247,2.0454545454545454,0,3,0.2727272727272727,3,3,0.5776226504666211,0,2.0,0,5.7878044137419895,0.8798348261338524,3,1.5,3,4,1.5,0,18,3,7,0,3,6.578285198341842,1,0.0,3,0.0833333333333333,1.0227272727272727,1.5,1.5
c5c27a0ee8b14323a7aa6408f54c9bfd,45.0,1113.0,737.0,11.0,58.0,11.0,38.0,0.3285384586114153,2.1818181818181817,0,3,0.2727272727272727,4,3,1.1552453009332422,0,4.0,0,5.732050807568882,0.6570769172228281,3,1.5,3,4,1.5,0,18,2,4,1,3,8.723561362946231,1,-1.1102230246251563e-16,3,0.1666666666666666,1.0909090909090908,2.0,1.5
f13f9f8988ba47bf9d8ffa79a087adb3,68.0,100000.0,412.0,16.0,36.0,15.0,37.0,0.5103864051390034,1.803030303030303,0,4,0.3636363636363636,4,2,0.0,0,1.0,0,8.021970796401925,1.0207728102780067,6,3.0,2,4,1.0,0,24,9,12,0,2,7.858723033793531,0,-8.881784197001252e-16,2,0.4444444444444445,0.9015151515151516,2.0,1.0
f7f6bf8b64164cb1a3dfe4bb019c66a9,100000.0,100000.0,598.0,16.0,100000.0,30.0,50.0,0.0560391679736499,3.227272727272727,1,2,0.1666666666666666,7,1,0.2746530721670274,0,6.0,0,5.338687566072705,0.1120783359473002,4,2.0,1,5,0.5,6,11,0,10,1,4,47.63353703415958,0,1.5830694811121568e-17,1,0.0,1.6136363636363635,3.5,2.0
7e22d2c7544043088e8ab41acab75d6b,100000.0,100000.0,1031.0,16.0,175.0,30.0,50.0,0.0560391679736499,3.227272727272727,1,2,0.1666666666666666,7,1,0.2746530721670274,0,6.0,0,5.338687566072705,0.1120783359473002,4,2.0,1,5,0.5,6,11,0,10,1,4,47.63353703415958,0,1.5830694811121568e-17,1,0.0,1.6136363636363635,3.5,2.0
e6d320a4b3404d5b8f594ab7d9483495,43.0,350.0,270.0,13.0,32.0,12.0,22.0,0.9149567566869832,1.7121212121212122,0,3,0.3636363636363636,3,4,0.5776226504666211,1,2.0,0,7.353855785430811,1.829913513373966,4,2.0,4,4,2.0,0,24,9,7,0,2,4.018690354317285,1,8.881784197001252e-16,4,0.1666666666666666,0.8560606060606061,1.5,1.0
c81f90566c484465b027c50d91ec8eac,35.0,363.0,100000.0,15.0,100000.0,24.0,24.0,2.4999999999999987,1.4090909090909092,0,4,0.5909090909090909,2,5,1.0171727204608478,0,480.0,0,11.999999999999998,4.9999999999999964,9,4.5,5,3,2.5,0,39,18,5,0,2,2.400000000000001,0,0.0,5,0.3349206349206349,0.7045454545454546,1.0,1.0
f355ec72553f4f36a670972172556f0b,119.0,1534.0,447.0,11.0,248.0,11.0,38.0,0.4149567566869834,2.0454545454545454,0,3,0.2727272727272727,4,3,0.9241962407465936,0,4.0,0,5.414213562373099,0.8299135133739652,3,1.5,3,5,1.5,0,18,5,5,1,3,6.523828658195875,1,1.1102230246251563e-16,3,0.1666666666666666,1.0227272727272727,2.0,1.5
afb2add79789446bb9f69414129a4db8,63.0,100000.0,903.0,100000.0,100000.0,27.0,33.0,4.5,1.0303030303030305,0,11,0.9696969696969696,2,9,1.7634429630954886,0,725760.0,0,12.000000000000009,9.0,11,5.5,9,1,4.5,0,64,53,3,0,1,1.3333333333333344,0,-3.3306690738754696e-16,9,0.9727272727272726,0.5151515151515151,1.0,0.5
0e9e9634eb594fbd98f2526e56b24684,66.0,1495.0,303.0,12.0,279.0,12.0,35.0,0.4593209971845683,1.9848484848484849,0,3,0.2727272727272727,3,3,0.3465735902799726,0,2.0,0,5.5853202338983925,0.9186419943691376,3,1.5,3,5,1.5,0,18,2,9,0,3,6.079974863041201,1,-1.7763568394002505e-15,3,0.0833333333333333,0.9924242424242424,1.5,1.5
29e918b58e2f4fcd88186ae07fe8309a,93.0,100000.0,888.0,21.0,203.0,17.0,24.0,1.5855631715002894,1.4545454545454546,0,5,0.5454545454545454,2,4,0.0,0,1.0,0,10.485965124561648,3.171126343000576,9,4.5,4,4,2.0,0,36,21,12,0,2,3.3067005191094467,0,1.7763568394002505e-15,4,0.5121693121693122,0.7272727272727273,1.0,1.0
390303b2806244ea81a46a691135a611,168.0,100000.0,643.0,16.0,194.0,16.0,32.0,0.7641316944359622,1.5909090909090908,0,4,0.4696969696969697,3,2,0.0,0,1.0,0,8.828605657278876,1.528263388871922,7,3.5,2,3,1.0,0,31,17,12,0,2,5.77688749306208,0,-2.220446049250313e-16,2,0.4960317460317461,0.7954545454545454,1.5,1.0
54b2a5e8bfb84036b74cffe56815c33a,25.0,526.0,89.0,10.0,24.0,11.0,19.0,1.0374018846376822,1.6515151515151516,0,3,0.3636363636363636,3,4,0.5776226504666211,1,2.0,0,6.8538076856164665,2.0748037692753627,4,2.0,4,4,2.0,0,24,7,7,0,2,3.30335224328718,1,0.0,4,0.125,0.8257575757575758,1.5,1.0
43603780c48646e0b9ea15d4433fe93d,45.0,100000.0,489.0,14.0,76.0,16.0,34.0,0.7025750863036306,1.7424242424242424,0,3,0.3636363636363636,3,4,0.1155245300933242,1,2.0,0,7.045383947518213,1.405150172607261,4,2.0,4,5,2.0,0,24,7,11,0,2,5.013972232195993,1,2.220446049250313e-16,4,0.25,0.8712121212121212,1.5,1.0
a4e44be99b2f44b6b4d09113d4e36924,100000.0,100000.0,1134.0,21.0,100000.0,17.0,52.0,1.6278588660467697,1.378787878787879,0,6,0.6212121212121212,2,4,0.0,0,1.0,0,10.628027356020644,3.25571773209354,9,4.5,4,2,2.0,0,41,24,12,0,2,3.264419163631379,0,2.220446049250313e-15,4,0.6449735449735449,0.6893939393939394,1.0,1.0
c9da5caef6e6482ba2ee15aa04362117,38.0,100000.0,815.0,16.0,95.0,14.0,29.0,0.7255786836803947,1.7424242424242424,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.016767671966303,1.45115736736079,6,3.0,2,4,1.0,0,24,9,12,0,2,5.524395804533827,0,0.0,2,0.2694444444444444,0.8712121212121212,1.5,1.0
cdc4155e86e4424698aa936d9d3d155f,58.0,100000.0,1487.0,15.0,237.0,15.0,32.0,0.5346847818307023,1.803030303030303,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,7.879159103858687,1.069369563661406,6,3.0,2,5,1.0,0,24,12,12,0,2,7.368041294238164,0,-1.7763568394002505e-15,2,0.4166666666666667,0.9015151515151516,1.5,1.0
0d27dda754354d9e8aa2ec6b68ebe992,382.0,100000.0,1245.0,100000.0,100000.0,18.0,31.0,0.968065337302419,1.3333333333333333,0,8,0.6666666666666666,2,2,0.621226662447,0,48.0,0,11.999999999999998,1.936130674604844,11,5.5,2,2,1.0,0,44,33,7,0,1,6.197928764518514,0,-4.440892098500626e-16,2,0.870899470899471,0.6666666666666666,1.0,0.5
37188ef1d70e4a63bed20150eff03ff0,15.0,14.0,13.0,26.0,22.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
45f97e44318a424dba3db9f8b3e6c0e8,45.0,1109.0,392.0,17.0,59.0,14.0,28.0,0.4391935086122918,1.6515151515151516,0,4,0.4393939393939394,3,1,0.0,0,1.0,0,9.390109508525246,0.8783870172245843,7,3.5,1,5,0.5,1,29,14,12,0,2,10.690173379605405,0,3.3306690738754696e-16,1,0.4452380952380951,0.8257575757575758,1.5,1.0
9d50bcdc33d047c291838ce8745de34e,73.0,100000.0,483.0,17.0,253.0,15.0,27.0,0.3785312026471242,1.7121212121212122,0,4,0.4242424242424242,4,1,0.0,0,1.0,0,8.641013289905075,0.757062405294251,6,3.0,1,4,0.5,1,28,9,12,0,2,11.413871867731345,0,7.771561172376097e-16,1,0.3583333333333333,0.8560606060606061,2.0,1.0
ac4da0400777435fb4ff8d343631fc7c,84.0,100000.0,676.0,17.0,100000.0,16.0,39.0,0.5382544543846199,1.7878787878787878,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.874309506283089,1.0765089087692377,6,3.0,2,5,1.0,0,24,11,12,0,2,7.314671938280298,0,8.881784197001252e-16,2,0.4527777777777778,0.8939393939393939,1.5,1.0
b32d2a25f51d4e04a6e62ebebd837104,30.0,794.0,301.0,14.0,100000.0,23.0,31.0,2.0,1.4696969696969695,0,4,0.5303030303030303,2,4,1.126928794800676,0,2880.0,0,12.000000000000004,3.999999999999999,10,5.0,4,7,2.0,0,35,17,5,0,2,3.0000000000000018,0,4.488139427467282e-16,4,0.3427910052910053,0.7348484848484849,1.0,1.0
59c7be603bb147d79feb833bd0a913e3,139.0,100000.0,504.0,18.0,100000.0,18.0,30.0,1.3961910116074572,1.4545454545454546,0,5,0.5454545454545454,2,3,0.0,0,1.0,0,10.242290376388349,2.792382023214916,8,4.0,3,3,1.5,0,36,23,12,0,2,3.667940235697488,0,0.0,3,0.5515873015873015,0.7272727272727273,1.0,1.0
49a37ae230de49e7bad44ceca9efc4d0,138.0,1107.0,585.0,12.0,100000.0,15.0,28.0,0.7009363317396036,1.7727272727272727,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.96261361042891,1.4018726634792076,4,2.0,4,4,2.0,0,24,9,12,0,2,4.966651959065167,1,-1.7763568394002505e-15,4,0.2916666666666667,0.8863636363636364,1.5,1.0
c1401ccd8ca4460ca0e7df26be8a0bae,22.0,100000.0,355.0,15.0,46.0,22.0,88.0,1.4999999999999998,1.5606060606060606,0,4,0.4393939393939394,2,3,1.366163313802248,0,20160.0,0,11.999999999999991,2.9999999999999982,10,5.0,3,8,1.5,0,29,2,4,0,2,4.0,0,1.1495368942016624e-15,3,0.3449074074074074,0.7803030303030303,1.0,1.0
fe7021ec3ab5407ab4e07637d05a965a,12.0,204.0,395.0,17.0,100000.0,20.0,19.0,2.5,1.4696969696969695,1,2,0.5303030303030303,2,5,1.8057133837964745,0,604800.0,0,12.000000000000004,4.999999999999998,7,3.5,5,7,2.5,0,35,0,2,0,2,2.4000000000000017,0,1.0469240516412554e-15,5,0.0,0.7348484848484849,1.0,1.0
47e9afdeb1294bd5a35c7c7a2451234e,43.0,902.0,250.0,10.0,85.0,10.0,33.0,0.3603545163196224,2.121212121212121,0,3,0.2727272727272727,4,3,0.4620981203732968,0,2.0,0,5.768898470913932,0.7207090326392437,3,1.5,3,4,1.5,0,18,2,8,1,3,8.004476438692835,1,-2.184694738869777e-15,3,0.0833333333333333,1.0606060606060606,2.0,1.5
fdd79631b7d94ac787659eee10509bdf,32.0,753.0,500.0,11.0,27.0,13.0,27.0,0.869532474437845,1.7272727272727273,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.171713251084242,1.739064948875692,4,2.0,4,4,2.0,0,24,4,12,0,2,4.123890401977663,1,1.7763568394002505e-15,4,0.1666666666666666,0.8636363636363636,1.5,1.0
2219e1df0be040ae8548c0f8a633101c,100000.0,2418.0,856.0,15.0,100000.0,15.0,63.0,0.314163128984894,2.1515151515151514,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.611284053531135,0.6283262579697894,3,1.5,3,4,1.5,0,18,2,12,1,3,8.930526111803736,1,6.661338147750939e-16,3,0.1666666666666666,1.0757575757575757,2.0,1.5
beca15df38384f30a4ad2a15ef4214eb,44.0,2064.0,1157.0,14.0,100000.0,15.0,31.0,0.651089254787968,1.7575757575757576,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.85891273234874,1.302178509575933,6,3.0,2,5,1.0,0,24,9,12,0,2,6.0352038330812805,0,0.0,2,0.4333333333333333,0.8787878787878788,1.5,1.0
16c9e2c03c134a70a7cdbd3fe63dabf0,100000.0,100000.0,704.0,16.0,100000.0,30.0,50.0,0.0560391679736499,3.227272727272727,1,2,0.1666666666666666,7,1,0.2746530721670274,0,6.0,0,5.338687566072705,0.1120783359473002,4,2.0,1,5,0.5,6,11,0,10,1,4,47.63353703415958,0,1.5830694811121568e-17,1,0.0,1.6136363636363635,3.5,2.0
52af56a3d0464d968e4d079e036ffbe5,279.0,1702.0,384.0,27.0,100000.0,15.0,61.0,1.041362558452109,1.5,0,5,0.5454545454545454,3,3,0.0,0,1.0,0,10.15362074642344,2.082725116904221,9,4.5,3,3,1.5,0,36,24,12,0,2,4.875161231798012,0,0.0,3,0.6988756613756615,0.75,1.5,1.0
cba5da4f8b24430398cf920039f0d2b5,100000.0,100000.0,100000.0,28.0,100000.0,129.0,54.0,0.0520215318127957,3.257575757575758,1,2,0.1666666666666666,7,1,0.4620981203732968,0,24.0,0,6.14786025239003,0.1040430636255909,5,2.5,1,5,0.5,6,11,0,9,1,4,59.089573472323934,0,6.454685365389528e-16,1,0.0,1.628787878787879,3.5,2.0
1617e6f5e3144d85ad676d8f0228fd4a,87.0,1306.0,1190.0,23.0,100000.0,20.0,38.0,1.0580095316854428,1.5757575757575757,0,4,0.4393939393939394,3,3,0.1155245300933242,0,2.0,0,10.178555440060295,2.116019063370881,9,4.5,3,4,1.5,0,29,14,11,0,2,4.810238062716484,0,-3.219646771412954e-15,3,0.4535052910052909,0.7878787878787878,1.5,1.0
6f3fd4e6a1db45d68e92e18832b03d52,211.0,100000.0,672.0,19.0,124.0,16.0,28.0,0.4408939795430485,1.5909090909090908,0,5,0.4848484848484848,3,1,0.0,0,1.0,0,9.577105226215622,0.8817879590860979,8,4.0,1,5,0.5,1,32,19,12,0,2,10.861007034096405,0,-4.107825191113079e-15,1,0.4982142857142856,0.7954545454545454,1.5,1.0
5f41c90bbde247b7b199866899c1aa12,100000.0,100000.0,800.0,23.0,100000.0,23.0,68.0,0.2387105718721404,2.242424242424242,0,3,0.2727272727272727,4,2,0.1155245300933242,0,2.0,0,5.348514037160324,0.4774211437442815,3,1.5,3,4,1.5,0,18,6,11,1,3,11.202926613625472,1,-1.1102230246251563e-16,2,0.3333333333333333,1.121212121212121,2.0,1.5
f0b527f8ef864e529e99182e793e850c,100000.0,100000.0,1312.0,21.0,100000.0,17.0,30.0,1.8070592114226856,1.393939393939394,0,6,0.6060606060606061,2,4,0.0,0,1.0,0,10.440421698194534,3.614118422845365,9,4.5,4,3,2.0,0,40,22,12,0,2,2.8887879357242747,0,-8.881784197001252e-16,4,0.6277116402116402,0.696969696969697,1.0,1.0
1526325a8221433197ab9b60729b4c8a,84.0,1789.0,408.0,16.0,288.0,12.0,33.0,0.6664212952447783,1.7575757575757576,0,4,0.3636363636363636,3,3,0.0,0,1.0,0,7.857553640079429,1.3328425904895544,6,3.0,3,4,1.5,0,24,6,12,0,2,5.895335050175236,0,0.0,3,0.3333333333333333,0.8787878787878788,1.5,1.0
84ff9c10e2014e6f92727458e637d6f3,100000.0,100000.0,749.0,24.0,100000.0,83.0,101.0,1.0157660817528074,1.5757575757575757,0,4,0.4393939393939394,3,3,0.0,0,1.0,0,9.37839637989682,2.0315321635056125,8,4.0,3,4,1.5,0,29,13,12,0,2,4.61641540723306,0,-8.881784197001252e-16,3,0.4327380952380952,0.7878787878787878,1.5,1.0
fb4d6dcb90ce4a2db659af7d0111e910,15.0,260.0,214.0,14.0,100000.0,24.0,30.0,1.9999999999999991,1.5151515151515151,1,2,0.4848484848484848,2,4,1.8483924814931876,1,967680.0,0,12.000000000000004,3.9999999999999982,8,4.0,4,8,2.0,0,32,0,2,0,2,3.000000000000002,0,4.488139427467282e-16,4,0.0,0.7575757575757576,1.0,1.0
