method,num_evals,function_value,variables,approximation_ratio,new_method
COBYLA,264,-11.218181931752385,"[ 1.11999382  2.63946011 -0.98643565  2.1782023   2.44946007  1.97353549
  2.08637016  2.36252853  2.3004053   2.95873348  2.66998383  3.19683759
  3.10310529  4.33998068  4.11150548  0.43604233  1.49682255  0.3670254
 -0.02174116  0.12545333 -0.05133727 -0.22210817 -0.19912963 -0.17803882
 -0.02686325 -0.13007063 -0.08256568  0.01731788 -0.13953026 -0.0715823 ]",0.8629370716732604,COBYLA
COBYLA,265,-11.22433905780728,"[ 1.11361104  2.6454963  -0.992071    2.15819491  2.44296577  1.93300454
  2.08731669  2.35374418  2.2965173   2.95445203  2.67963829  3.19415814
  3.08388135  4.32919327  4.12982035  0.45094788  1.48500302  0.35894797
 -0.01831497  0.12471033 -0.04451825 -0.1986059  -0.20952968 -0.18128729
 -0.02257036 -0.11725603 -0.09983998  0.01778291 -0.14290857 -0.06374297]",0.8634106967544061,COBYLA
COBYLA,266,-11.219374559829411,"[ 1.11646277  2.63964186 -0.99544193  2.18766061  2.4454773   1.97577779
  2.0720526   2.34652753  2.30819091  2.9615227   2.67120553  3.20033028
  3.08843862  4.32685087  4.11800681  0.43239831  1.48474944  0.36767402
 -0.02472592  0.12003839 -0.05493199 -0.21882934 -0.20837093 -0.18569854
 -0.02856323 -0.12596145 -0.09912757  0.01450525 -0.14747103 -0.07835022]",0.8630288122945701,COBYLA
COBYLA,267,-11.189253818080783,"[ 1.09587119  2.64189418 -0.97071851  2.18054937  2.41882591  1.98968603
  2.08342228  2.3643822   2.28629039  2.9644866   2.69728685  3.18093483
  3.09183784  4.33285955  4.11618416  0.44813369  1.47617687  0.36884986
 -0.03827795  0.13397019 -0.04274183 -0.22017433 -0.206786   -0.18358381
 -0.02607905 -0.13758184 -0.09967974  0.01836347 -0.15322019 -0.07449251]",0.8607118321600602,COBYLA
COBYLA,268,-11.23951140487328,"[ 1.1186656   2.63813514 -0.9968639   2.18450767  2.43914029  1.98170004
  2.08247577  2.35827602  2.30223402  2.95507929  2.66314205  3.19298104
  3.08648409  4.3431993   4.12117814  0.44798763  1.4831372   0.37342277
 -0.01260302  0.12879902 -0.04763774 -0.21748601 -0.20332598 -0.18353525
 -0.01844605 -0.12189104 -0.09030466  0.02599997 -0.15658629 -0.06671228]",0.8645778003748676,COBYLA
COBYLA,269,-11.088252462314799,"[ 1.12716668  2.63266323 -1.01472489  2.18754964  2.43242905  1.98187895
  2.08277298  2.35552615  2.28959186  2.96129317  2.66361522  3.20850767
  3.08285591  4.36677149  4.11578645  0.44701597  1.48114375  0.36880545
 -0.00961781  0.14385926 -0.06110636 -0.21337738 -0.20425237 -0.20314156
 -0.01297018 -0.13723342 -0.11051871  0.03218006 -0.13220651 -0.05143581]",0.8529424971011383,COBYLA
COBYLA,270,-11.208587622988448,"[ 1.11629032  2.63625918 -0.99887938  2.18770219  2.43860738  1.97411383
  2.07993958  2.35277477  2.3051025   2.95593236  2.66430768  3.18509796
  3.08557001  4.3586431   4.12433305  0.44166212  1.48315721  0.37954507
 -0.0209463   0.13769927 -0.05213393 -0.21727622 -0.21388906 -0.18119976
 -0.02297674 -0.11980182 -0.08104145  0.01930472 -0.1605759  -0.06537399]",0.8621990479221883,COBYLA
COBYLA,271,-11.280031254725447,"[ 1.10364019e+00  2.63200625e+00 -9.78249017e-01  2.20037690e+00
  2.46379687e+00  1.98158068e+00  2.09066037e+00  2.34987550e+00
  2.29187213e+00  2.96968412e+00  2.65851264e+00  3.19411602e+00
  3.07662634e+00  4.33985374e+00  4.12276399e+00  4.67111077e-01
  1.49151377e+00  3.85798195e-01  1.47580455e-03  1.11224522e-01
 -5.76878758e-02 -2.05190797e-01 -2.13887706e-01 -1.69742511e-01
 -1.89892524e-02 -1.32902837e-01 -8.80108710e-02  3.20379492e-02
 -1.62069331e-01 -6.55366689e-02]",0.8676947119019575,COBYLA
COBYLA,272,-11.326827677828852,"[ 1.08867012  2.62962315 -0.97936169  2.20027848  2.45783705  1.98375585
  2.08551299  2.34900567  2.2873453   2.96585258  2.65337835  3.19564492
  3.08181513  4.34455777  4.11382291  0.46639579  1.49509649  0.37728614
  0.01174912  0.10786903 -0.05814922 -0.20218187 -0.21643985 -0.16849149
 -0.01575635 -0.12514977 -0.08998768  0.01825226 -0.16263901 -0.06492298]",0.8712944367560655,COBYLA
COBYLA,273,-11.339489421582256,"[ 1.08443736  2.63228472 -0.98631024  2.19567097  2.47105001  1.99285549
  2.08883488  2.34969805  2.28088518  2.97637497  2.6431261   3.18494962
  3.07880721  4.33789836  4.11790035  0.47684612  1.48930192  0.38165954
  0.01990084  0.10615114 -0.03608554 -0.22233043 -0.22604796 -0.14708765
 -0.00588754 -0.10048397 -0.09598853  0.00437079 -0.14529241 -0.07874091]",0.8722684170447889,COBYLA
COBYLA,274,-11.33632400139673,"[ 1.08505344e+00  2.63586958e+00 -9.99126927e-01  2.18491295e+00
  2.47360299e+00  2.00180344e+00  2.09500347e+00  2.34534855e+00
  2.28189485e+00  2.97195682e+00  2.65342135e+00  3.17989510e+00
  3.08118208e+00  4.34065745e+00  4.11951678e+00  4.76362531e-01
  1.49483673e+00  3.91333933e-01  2.16667579e-02  9.58970444e-02
 -3.70708539e-02 -2.19348910e-01 -2.25520545e-01 -1.45851199e-01
 -7.71829482e-03 -1.06001892e-01 -1.00354631e-01 -2.85832831e-03
 -1.48586049e-01 -7.53546223e-02]",0.8720249231843638,COBYLA
COBYLA,275,-11.303743850478023,"[ 1.0830388   2.63378821 -0.99411492  2.19289324  2.47390812  1.99615392
  2.07473335  2.35821194  2.27139245  2.98015315  2.63467784  3.16878018
  3.08108327  4.35228233  4.11305727  0.47526947  1.48728137  0.36127926
  0.01820115  0.07590503 -0.02446264 -0.21113466 -0.22802414 -0.14492695
 -0.02877408 -0.09285966 -0.09417744  0.02733968 -0.1514175  -0.08929224]",0.8695187577290787,COBYLA
COBYLA,276,-11.33570496588036,"[ 1.08526351  2.63256032 -0.99053121  2.19134658  2.4779652   1.99845235
  2.08496215  2.3423123   2.27287202  2.98000557  2.6479092   3.18213665
  3.07644499  4.32915331  4.11089171  0.477408    1.50004851  0.37883521
  0.02337451  0.12155267 -0.03385906 -0.2191805  -0.22739793 -0.15212883
 -0.01177383 -0.09456    -0.09139947  0.00909675 -0.14991891 -0.07750623]",0.87197730506772,COBYLA
COBYLA,277,-11.32761627934779,"[ 1.06931041e+00  2.65663411e+00 -9.73566177e-01  2.19240183e+00
  2.47728993e+00  2.00151236e+00  2.08873944e+00  2.35033044e+00
  2.26955469e+00  2.96394432e+00  2.64091200e+00  3.20605403e+00
  3.06611318e+00  4.34380550e+00  4.14705772e+00  4.66893624e-01
  1.49591703e+00  3.76512186e-01  3.05891923e-02  1.06418871e-01
 -4.11498022e-02 -2.29675376e-01 -2.09581307e-01 -1.44999177e-01
 -1.27601892e-02 -9.03601084e-02 -9.08114737e-02 -2.17841632e-03
 -1.56034274e-01 -8.53913695e-02]",0.8713550984113685,COBYLA
COBYLA,278,-11.332456612273722,"[ 1.07949403  2.63031443 -0.99536377  2.18926525  2.4727889   1.99444826
  2.09137823  2.35321541  2.27927034  2.97553844  2.64362125  3.19052209
  3.08132078  4.33650701  4.1156726   0.48766628  1.48040662  0.38180798
  0.01429476  0.10818179 -0.05145612 -0.21945243 -0.22468561 -0.14737454
 -0.00520279 -0.09746234 -0.08752912  0.00553393 -0.14480931 -0.09259811]",0.8717274317133632,COBYLA
COBYLA,279,-11.285687892131588,"[ 1.05959388  2.61793013 -0.99173427  2.19209723  2.4588335   1.9848144
  2.08129317  2.35203586  2.3030659   2.96998974  2.64893026  3.20547941
  3.07668738  4.33663463  4.11303194  0.48607124  1.51419652  0.39708812
  0.02216903  0.10313076 -0.02045711 -0.23318519 -0.22714623 -0.13924436
 -0.00821529 -0.09662913 -0.09577294  0.02199262 -0.14580222 -0.08455379]",0.868129837856276,COBYLA
COBYLA,280,-11.349612220599962,"[ 1.07975705e+00  2.62660935e+00 -9.85557052e-01  2.19339840e+00
  2.47106501e+00  1.99408197e+00  2.09488525e+00  2.35959872e+00
  2.28714805e+00  2.97794394e+00  2.63251573e+00  3.17936251e+00
  3.07840054e+00  4.33359640e+00  4.12238719e+00  4.78618889e-01
  1.48991928e+00  3.85149318e-01  2.24934353e-02  1.12178263e-01
 -3.94344876e-02 -2.20726189e-01 -2.24316830e-01 -1.52318696e-01
 -2.45558503e-02 -1.00414993e-01 -1.04162167e-01 -1.12208228e-03
 -1.43209121e-01 -7.68526681e-02]",0.8730470938923047,COBYLA
COBYLA,281,-11.363287111310942,"[ 1.07735807e+00  2.62974137e+00 -9.90239700e-01  2.19421193e+00
  2.44963962e+00  1.99787220e+00  2.07766341e+00  2.34398829e+00
  2.28216981e+00  2.97209244e+00  2.61419966e+00  3.16341990e+00
  3.07783744e+00  4.31723329e+00  4.13335799e+00  4.82064290e-01
  1.49594456e+00  3.89567735e-01  2.30915229e-02  1.14066481e-01
 -4.57867201e-02 -2.06827959e-01 -2.06689443e-01 -1.29703324e-01
 -2.39461942e-02 -1.12599518e-01 -9.10486378e-02 -1.62163472e-03
 -1.24540087e-01 -7.23340411e-02]",0.8740990085623802,COBYLA
COBYLA,282,-11.31568945304031,"[ 1.07217518e+00  2.63271547e+00 -9.89171109e-01  2.19007388e+00
  2.45403663e+00  1.99523476e+00  2.07619601e+00  2.34240191e+00
  2.27996924e+00  2.96735118e+00  2.60340196e+00  3.15485845e+00
  3.07070601e+00  4.31721720e+00  4.13090954e+00  4.87142892e-01
  1.50497813e+00  3.89056204e-01  1.16472525e-02  1.09731401e-01
 -4.70665179e-02 -2.15515263e-01 -2.05182012e-01 -1.43493705e-01
 -1.56283379e-02 -1.16834294e-01 -9.17291557e-02 -3.02565793e-03
 -1.25130296e-01 -7.31624612e-02]",0.87043765023387,COBYLA
COBYLA,283,-11.340368456047223,"[ 1.07895160e+00  2.63067167e+00 -9.82953156e-01  2.21897537e+00
  2.45101941e+00  2.00199256e+00  2.08742298e+00  2.34120460e+00
  2.29876313e+00  2.97096460e+00  2.62766130e+00  3.14775205e+00
  3.09029592e+00  4.31824214e+00  4.13944776e+00  4.90799379e-01
  1.50927733e+00  3.85176798e-01  2.33982963e-02  1.11903039e-01
 -5.29637601e-02 -1.87327327e-01 -1.87771799e-01 -1.35175436e-01
 -1.37720940e-02 -8.26199141e-02 -9.83332606e-02 -4.28246656e-03
 -1.19274341e-01 -7.78232524e-02]",0.8723360350805556,COBYLA
COBYLA,284,-11.3574345682313,"[ 1.07146046e+00  2.63950358e+00 -9.91204754e-01  2.19367162e+00
  2.45341205e+00  1.99846458e+00  2.07259832e+00  2.34291700e+00
  2.28320796e+00  2.97791258e+00  2.60788328e+00  3.16740938e+00
  3.09710766e+00  4.31651801e+00  4.14063573e+00  4.83794175e-01
  1.49348756e+00  3.95989132e-01  2.14367237e-02  1.16997522e-01
 -3.77118243e-02 -1.99892758e-01 -2.10940740e-01 -1.37925259e-01
 -2.05129476e-02 -1.15904231e-01 -9.09755718e-02  3.55376658e-04
 -1.25570206e-01 -7.21392079e-02]",0.8736488129408693,COBYLA
COBYLA,285,-11.346497165661718,"[ 1.08684745  2.61707746 -0.97703152  2.18724882  2.45215241  2.01133261
  2.08839657  2.34584889  2.27851891  2.94990008  2.59743435  3.17417696
  3.07415842  4.31307411  4.12733201  0.47035941  1.49833062  0.39286283
  0.01217244  0.11993199 -0.03383297 -0.17584052 -0.21902268 -0.11649061
 -0.01591234 -0.11143049 -0.09982163 -0.00761031 -0.13182303 -0.08605252]",0.8728074742816706,COBYLA
COBYLA,286,-11.370473981130287,"[ 1.06748799e+00  2.63057229e+00 -9.95888734e-01  2.19506180e+00
  2.45387144e+00  2.00132124e+00  2.08069473e+00  2.35136649e+00
  2.28158072e+00  2.97538257e+00  2.61278853e+00  3.16550968e+00
  3.07554269e+00  4.31111091e+00  4.13207839e+00  4.72237539e-01
  1.49347318e+00  3.90093884e-01  1.21123765e-02  1.11596599e-01
 -4.97498495e-02 -2.04472971e-01 -2.06491624e-01 -1.24763135e-01
 -1.94379361e-02 -1.04326381e-01 -8.98128533e-02  3.70902831e-03
 -1.23506553e-01 -5.51467626e-02]",0.8746518447023297,COBYLA
COBYLA,287,-11.360306489485975,"[ 1.06200769  2.62589178 -1.0089463   2.20822653  2.44944528  2.00151434
  2.0953483   2.36553808  2.28860196  2.9823926   2.6147213   3.16331515
  3.06819076  4.29121136  4.13777904  0.46504062  1.48982053  0.37494333
  0.03233807  0.10564798 -0.03618546 -0.1959692  -0.21271004 -0.13144833
 -0.01263008 -0.11712575 -0.06093089 -0.01403616 -0.13030275 -0.05639248]",0.8738697299604596,COBYLA
COBYLA,288,-11.343250286008683,"[ 1.07191555  2.6275262  -0.99138707  2.19347013  2.45549575  1.99838413
  2.0751272   2.34963396  2.28230222  2.97864183  2.61183851  3.16922429
  3.07598068  4.30778179  4.1264998   0.47940946  1.4881638   0.39604049
  0.00514361  0.10636191 -0.0421272  -0.20416659 -0.19398734 -0.12344818
 -0.02476499 -0.09882992 -0.08303222 -0.0077676  -0.13538452 -0.04997227]",0.8725577143083603,COBYLA
COBYLA,289,-11.357463411716235,"[ 1.06823985  2.62185166 -1.00762863  2.20392164  2.45080715  2.00882793
  2.08145312  2.34951961  2.26143635  2.98954598  2.60848954  3.1873839
  3.07203273  4.32570978  4.12659677  0.47702551  1.48554455  0.38460382
  0.03434266  0.11724915 -0.05609988 -0.19326975 -0.20257744 -0.12414938
 -0.0184426  -0.10911258 -0.10899728 -0.00477657 -0.09960505 -0.03709391]",0.8736510316704796,COBYLA
COBYLA,290,-11.342990690770606,"[ 1.07323562e+00  2.63692602e+00 -9.90223275e-01  2.18713336e+00
  2.44041419e+00  2.00269122e+00  2.08383263e+00  2.35269462e+00
  2.28172634e+00  2.99057389e+00  2.60875052e+00  3.16772532e+00
  3.07086543e+00  4.31121734e+00  4.12880173e+00  4.67734734e-01
  1.49930088e+00  3.98225446e-01  1.45939062e-02  1.05775085e-01
 -5.48098141e-02 -2.01224280e-01 -2.10837285e-01 -1.29866967e-01
 -1.74296332e-02 -9.66500847e-02 -8.61493910e-02  3.91758485e-03
 -1.22362941e-01 -5.82690074e-02]",0.8725377454438927,COBYLA
COBYLA,291,-11.357970038080293,"[ 1.06762846  2.63166724 -0.9843992   2.19868844  2.4551924   1.99974573
  2.07535815  2.35334344  2.27367998  2.94572556  2.61505088  3.15802952
  3.08984804  4.29333408  4.12337121  0.46834412  1.47591154  0.40316497
  0.03943313  0.1047847  -0.06335847 -0.21221371 -0.22215233 -0.12681478
 -0.02398642 -0.09351079 -0.08683547  0.00845578 -0.11877572 -0.0428798 ]",0.8736900029292533,COBYLA
COBYLA,292,-11.374787291833625,"[ 1.06828653e+00  2.61087870e+00 -9.93494421e-01  2.19177573e+00
  2.44952784e+00  2.00350876e+00  2.07910505e+00  2.35106018e+00
  2.26997740e+00  2.97861189e+00  2.61641108e+00  3.16464758e+00
  3.08267812e+00  4.30826741e+00  4.14704418e+00  4.70008663e-01
  1.49664762e+00  3.89333629e-01  9.24516268e-03  1.07942448e-01
 -5.13993103e-02 -2.09038200e-01 -2.07639111e-01 -1.28668766e-01
 -1.62393288e-02 -1.01751357e-01 -8.99441370e-02  3.81754149e-03
 -1.26528777e-01 -5.49952266e-02]",0.8749836378333558,COBYLA
COBYLA,293,-11.37741333898783,"[ 1.04268539e+00  2.61630490e+00 -9.69940632e-01  2.18688865e+00
  2.43285953e+00  2.02264375e+00  2.07976593e+00  2.35804005e+00
  2.26427611e+00  2.98734304e+00  2.64001137e+00  3.14925613e+00
  3.08245577e+00  4.30524940e+00  4.14159880e+00  4.77147307e-01
  1.48054215e+00  3.81251374e-01  4.70602644e-03  1.19297148e-01
 -4.73021791e-02 -2.08485385e-01 -2.09499134e-01 -1.18806713e-01
 -1.49417632e-02 -1.15880231e-01 -1.01804585e-01  1.94508444e-03
 -1.30955062e-01 -5.52741443e-02]",0.8751856414606023,COBYLA
COBYLA,294,-11.386765249604057,"[ 1.04291538e+00  2.61493122e+00 -9.73628627e-01  2.20199866e+00
  2.43116096e+00  2.03629160e+00  2.08039908e+00  2.35972466e+00
  2.26078939e+00  2.98949689e+00  2.63469289e+00  3.14878590e+00
  3.08737010e+00  4.30700299e+00  4.13361442e+00  4.68470586e-01
  1.48197645e+00  3.90006609e-01  4.01809944e-03  1.20270931e-01
 -4.93802511e-02 -2.18133159e-01 -2.03354417e-01 -1.18371404e-01
 -1.58816694e-02 -1.20191191e-01 -1.01244311e-01  3.47089230e-03
 -1.36647222e-01 -6.29401551e-02]",0.875905019200312,COBYLA
COBYLA,295,-11.39349655091303,"[ 1.03377159  2.61490512 -0.98263814  2.1951555   2.43210572  2.00230011
  2.09136189  2.35857452  2.24893547  2.99704902  2.63105628  3.13791622
  3.09265969  4.30063156  4.12962053  0.45211012  1.47708953  0.39385564
  0.01815349  0.12706459 -0.05233985 -0.21432169 -0.18567408 -0.10619863
 -0.00553319 -0.12198254 -0.12049645  0.00869484 -0.15543122 -0.07323158]",0.8764228116086946,COBYLA
COBYLA,296,-11.393521095712355,"[ 1.03685042  2.62163021 -0.99147992  2.20522029  2.42118831  2.00092756
  2.09116695  2.3561091   2.24545736  2.99516904  2.62917361  3.14053139
  3.08864857  4.29382903  4.13465888  0.46188219  1.47686523  0.39192764
  0.01372697  0.1265042  -0.05410639 -0.2151029  -0.19611896 -0.10473879
 -0.0075544  -0.11844631 -0.13043784  0.00806277 -0.16759805 -0.07137512]",0.8764246996701812,COBYLA
COBYLA,297,-11.321753577999491,"[ 1.04849060e+00  2.62566753e+00 -9.85686495e-01  2.19861851e+00
  2.42680607e+00  2.00422214e+00  2.09795684e+00  2.36682563e+00
  2.25181826e+00  3.00100524e+00  2.62075993e+00  3.14402420e+00
  3.11632418e+00  4.29278011e+00  4.13080314e+00  4.67282893e-01
  1.49682202e+00  3.68102674e-01  1.78454700e-02  1.30332448e-01
 -7.02334743e-02 -2.28680908e-01 -2.01048139e-01 -7.70520111e-02
 -7.10615623e-03 -1.27018842e-01 -1.29141904e-01  2.65264585e-03
 -1.75541643e-01 -6.11377216e-02]",0.8709041213845763,COBYLA
COBYLA,298,-11.387553147757455,"[ 1.03755744  2.61972073 -0.99091243  2.20223885  2.42647104  2.00706117
  2.08102037  2.34854278  2.25692873  3.0002821   2.62875577  3.14613768
  3.08641108  4.27999632  4.13416157  0.45610712  1.47264907  0.38486746
  0.01613425  0.1192523  -0.05909166 -0.21622875 -0.19394288 -0.1076912
 -0.00563215 -0.12071472 -0.14127017  0.00778688 -0.1679286  -0.07649758]",0.8759656267505734,COBYLA
COBYLA,299,-11.336301443349583,"[ 1.02330243  2.61240617 -0.99635892  2.21665528  2.42700086  1.99438521
  2.07715221  2.33687254  2.25549453  3.00173076  2.63141819  3.12836257
  3.08325723  4.31454649  4.14381576  0.44174046  1.46772535  0.39805701
  0.01003734  0.13980768 -0.06701512 -0.2117994  -0.21903063 -0.09405557
 -0.01607545 -0.11441097 -0.12415323 -0.00971917 -0.17190673 -0.0733232 ]",0.8720231879499679,COBYLA
COBYLA,300,-11.38199748753377,"[ 1.04197733e+00  2.62317498e+00 -9.92571711e-01  2.20723731e+00
  2.42669070e+00  1.99912097e+00  2.07436061e+00  2.37545228e+00
  2.24329182e+00  2.99621281e+00  2.63485348e+00  3.13839811e+00
  3.08387057e+00  4.29303889e+00  4.13709616e+00  4.62937350e-01
  1.48228526e+00  3.98859457e-01  1.50846122e-02  1.28400280e-01
 -5.74034118e-02 -2.10689904e-01 -1.97086509e-01 -1.02560242e-01
 -2.57876666e-03 -1.21143041e-01 -1.33468763e-01  4.52914309e-03
 -1.68203767e-01 -7.39087545e-02]",0.8755382682718285,COBYLA
COBYLA,301,-11.349923802751885,"[ 1.04902885  2.62040846 -0.98252916  2.21818333  2.44219804  2.00214684
  2.11141439  2.35010183  2.24208675  3.00718385  2.63546495  3.1392359
  3.07541267  4.28257127  4.15384124  0.47085471  1.46684366  0.40992595
  0.01270329  0.12536836 -0.0534737  -0.21330094 -0.19564622 -0.09400375
 -0.01538689 -0.13519509 -0.12920951  0.03565509 -0.16297021 -0.07122643]",0.873071061750145,COBYLA
COBYLA,302,-11.382907004386542,"[ 1.04039609e+00  2.61760651e+00 -9.94248350e-01  2.19943406e+00
  2.41939709e+00  2.00979384e+00  2.08890565e+00  2.35728765e+00
  2.25446049e+00  2.99421181e+00  2.62183115e+00  3.13545750e+00
  3.08406219e+00  4.30217973e+00  4.13920937e+00  4.66861075e-01
  1.46992768e+00  3.92577919e-01  2.29839314e-02  1.32705703e-01
 -5.39416851e-02 -2.15792266e-01 -1.93063498e-01 -1.05587764e-01
  2.26773932e-03 -1.15711319e-01 -1.29177443e-01  1.63776040e-02
 -1.78597666e-01 -6.49324791e-02]",0.8756082311066571,COBYLA
COBYLA,303,-11.273882550876653,"[ 1.05563945e+00  2.62821302e+00 -1.01002583e+00  2.19926970e+00
  2.40333898e+00  2.00208338e+00  2.09350671e+00  2.36506987e+00
  2.24758118e+00  2.98302997e+00  2.64144579e+00  3.14036962e+00
  3.09459257e+00  4.28805539e+00  4.14350158e+00  4.41005360e-01
  1.45971590e+00  3.85515953e-01  1.50951941e-03  1.46329207e-01
 -3.91535987e-02 -2.26557061e-01 -1.83782249e-01 -1.10103728e-01
 -1.43481923e-02 -1.13662723e-01 -1.36356998e-01  1.12224967e-02
 -1.50316073e-01 -7.50669355e-02]",0.8672217346828195,COBYLA
COBYLA,304,-11.365445593171994,"[ 1.03080372e+00  2.61667298e+00 -9.90059955e-01  2.20537282e+00
  2.41663775e+00  1.99727236e+00  2.09485733e+00  2.35327374e+00
  2.25553532e+00  2.99211718e+00  2.63422560e+00  3.15244622e+00
  3.08733928e+00  4.28744571e+00  4.13479442e+00  4.65329822e-01
  1.48435591e+00  4.04541069e-01  1.48556899e-02  1.38121077e-01
 -5.45464578e-02 -2.22552361e-01 -1.95895162e-01 -1.03479012e-01
  1.27300545e-03 -1.20546362e-01 -1.31118936e-01  3.63268536e-03
 -1.65030656e-01 -6.87002129e-02]",0.874265045628615,COBYLA
COBYLA,305,-11.4603353973608,"[ 1.00990649  2.60769771 -1.00101937  2.20754442  2.41265367  1.99946034
  2.07991899  2.36251566  2.25015893  2.99093404  2.63014559  3.14774695
  3.08927886  4.30081126  4.12766154  0.46718335  1.49066352  0.38956038
  0.02398939  0.10564263 -0.0355658  -0.21013909 -0.19801019 -0.09336
 -0.02524524 -0.11322741 -0.13205098  0.03577096 -0.16830484 -0.08025926]",0.8815642613354462,COBYLA
COBYLA,306,-11.452683310309638,"[ 1.00592994  2.60649682 -0.99486029  2.23471785  2.41471339  2.00438955
  2.09017309  2.35988274  2.26240135  2.98827407  2.64310664  3.13172229
  3.1010194   4.30280055  4.13176707  0.47645932  1.50348861  0.3830295
  0.02742055  0.10038756 -0.04177906 -0.1886799  -0.17986018 -0.09907248
 -0.0158032  -0.08486815 -0.14083731  0.0354591  -0.16232201 -0.08586714]",0.8809756392545876,COBYLA
