run_id,num_nodes,graph_type,weight_type,approximation_ratio_fixed_angles_constant,approximation_ratio_random,approximation_ratio_three_regular,approximation_ratio_qibpi,approximation_ratio_tqa,approximation_ratio_interp_p15,approximation_ratio_fourier_p15,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa
215858949f99476881851d8a067b28bb,9,Nearly Complete BiPartite,cauchy,0.9968966179209354,0.9973229459303224,0.9991701976728166,0.9988302971667704,0.9982166191331028,0.9986443926209946,0.7536248987743551,71.0,100000.0,689.0,36.0,84.0,13.0,59.0
f6ab987910c642448b6480a4c3342845,9,Nearly Complete BiPartite,log-normal,0.985997563656548,0.9841121684910368,0.9856175225201492,0.9848461229991876,0.9836926956250922,0.9855128298688702,0.970991419371954,331.0,1767.0,1137.0,83.0,395.0,67.0,167.0
73bbeaaca47945628f6a68e3cfb26cff,9,Nearly Complete BiPartite,uniform,0.9979912238349956,0.9977404593155362,0.9998593961336902,0.9995241261099298,0.999131572207289,0.998331471201843,0.5974726645476253,45.0,100000.0,268.0,17.0,101.0,18.0,26.0
2d1a9a92060f4be480f63ef03fd686c9,9,Nearly Complete BiPartite,normal,0.9968251665872452,0.994324402618081,0.9976773644123376,0.9991703854600458,0.9969930423127796,0.9994623896306508,0.7082422939523738,65.0,100000.0,464.0,15.0,170.0,22.0,42.0
7001934f3bc540208fffd70b4f9bdc14,9,Nearly Complete BiPartite,uniform_plus,0.9983840341442928,0.9982147204820394,0.9971964409413656,0.9997930793895966,0.9994840285968576,0.6255816492048144,0.6540235650385721,24.0,374.0,681.0,18.0,93.0,30.0,30.0
a5c85991fce149d6a9cb5ca81bca12b9,9,Nearly Complete BiPartite,log-normal,0.9987126501769632,0.9925605668730068,0.9996983969182432,0.9998172489857072,0.999361136545268,0.990956570642758,0.9914586001117666,53.0,1562.0,447.0,11.0,135.0,15.0,35.0
9603edb7791044348ab5bab71e2a7f74,9,Nearly Complete BiPartite,exponential,0.9945223629357262,0.979836813444498,0.9956700358491398,0.9969783029189808,0.9953783071945752,0.996769434431861,0.9934419315860464,134.0,1177.0,908.0,17.0,100000.0,189.0,82.0
5c051b59b7fd45e6b56711c7dd7b6d46,9,Nearly Complete BiPartite,normal,0.9998537059031712,0.9993986049532352,0.999458748099098,0.9994926774513896,0.999847146679368,0.9997785385117092,0.6112510859660103,13.0,100000.0,148.0,17.0,33.0,25.0,15.0
0bb5e1b2e34f4855aebc16becc2eecc6,9,Nearly Complete BiPartite,uniform_plus,0.992791365784134,0.9899053233013174,0.9943808489706818,0.9960020135489466,0.9941647003848084,0.993163927393016,0.7137838249787022,87.0,100000.0,528.0,12.0,161.0,15.0,39.0
e3b9de0a3b354c2f84ee8f9543d0ee93,9,Nearly Complete BiPartite,uniform,0.9987785147112452,0.8828491414278525,0.9996767154061508,0.9996383031409056,0.9998115261334398,0.9988207979753624,0.6263068073305705,44.0,100000.0,199.0,19.0,100000.0,22.0,22.0
a0549f0b25564a67a3aa8b9483194576,9,Nearly Complete BiPartite,cauchy,0.9998094696409752,0.9999182936462176,0.9986471012717076,0.9996420983227576,0.9999395592733928,0.9999357836784484,0.583835633372839,14.0,100000.0,101.0,16.0,95.0,86.0,15.0
3f3f1602c284479789a128a108a91b34,9,Nearly Complete BiPartite,cauchy,0.9893419823540314,0.985045400920332,0.9926094915635986,0.9915177625039696,0.9909594216093875,0.99098120800142,0.8139932407679863,70.0,100000.0,857.0,12.0,118.0,51.0,30.0
5c2ec9d87dfc4c639af043c737ec00c7,9,Nearly Complete BiPartite,exponential,0.9883276292169624,0.985519515389686,0.980702156765258,0.9874185443831076,0.983171957866278,0.9845274716513696,0.9806353213518496,149.0,2252.0,1167.0,49.0,244.0,326.0,168.0
6ca15a81d4e14792ab02141ec39fc726,9,Nearly Complete BiPartite,log-normal,0.9976954698600484,0.9953480753564884,0.9997098220239464,0.9997052947736366,0.9992948776172346,0.9996590441923892,0.9973015177688044,90.0,1213.0,267.0,14.0,50.0,17.0,32.0
e23fadb05a3d4fc29484808d26d7719e,9,Nearly Complete BiPartite,uniform,0.9962103798951932,0.9962900864689496,0.9979522216970068,0.9986022432189054,0.998594806890274,0.9987503332547932,0.7315374967124555,47.0,100000.0,319.0,14.0,92.0,18.0,30.0
8ca51c2effcd468c819f8719f074338f,9,Nearly Complete BiPartite,uniform_plus,0.9993156334873656,0.9962553249241688,0.9992979945811786,0.999939442999086,0.9997524962898848,0.9996002359249416,0.6210468133090743,25.0,100000.0,152.0,14.0,42.0,25.0,20.0
db096a4b8425443db8ab2bc577754852,9,Nearly Complete BiPartite,normal,0.9943883796679543,0.9939028007457822,0.9972146321375158,0.9993110786032356,0.9987471725499674,0.9818199034285416,0.6161432511770665,59.0,100000.0,549.0,15.0,45.0,14.0,29.0
73c7c16efe874403b5dd9c32359e0451,9,Nearly Complete BiPartite,log-normal,0.9739731386943364,0.9756674983936714,0.9859284468110394,0.9878100794883782,0.9822756120455224,0.9872935366213416,0.8229017907136297,100000.0,100000.0,1092.0,23.0,100000.0,12.0,118.0
89a8288db6884f5fb9aeea1bf972006c,9,Nearly Complete BiPartite,exponential,0.9970114842636696,0.9737484930215048,0.9942452322704196,0.9986048848527715,0.9974514808540604,0.9986044277663884,0.6611115945520374,81.0,100000.0,325.0,20.0,100000.0,349.0,31.0
b4009faaacf340cda230c98d4bac6647,9,Nearly Complete BiPartite,cauchy,0.9981402147972492,0.9670066026523564,0.9949793103903664,0.9968360170274532,0.9990052258151992,0.9980457759821522,0.9936703406362438,52.0,722.0,537.0,18.0,100000.0,47.0,22.0
f87427fcc3b84827bde60fbd43c21dbe,9,Nearly Complete BiPartite,normal,0.9991533168958848,0.998561000939823,0.9997235821435124,0.9999067454674738,0.9996186604502204,0.9987008531968334,0.6431592873283205,37.0,100000.0,309.0,11.0,36.0,14.0,24.0
e3fdd74e166d4bb7ba728a29b27e59b8,9,Nearly Complete BiPartite,uniform_plus,0.9906714424338028,0.9879492922733188,0.9924562718817366,0.9945106332943124,0.9925450797410912,0.9929489173600338,0.725328553175435,129.0,100000.0,698.0,12.0,108.0,13.0,35.0
5a392879cd604c8393bbf507b26fdcbc,9,Nearly Complete BiPartite,uniform,0.975690605771379,0.9657451735689524,0.9719425439025464,0.97735978386393,0.9780753529399157,0.9779031742565788,0.9718492178219644,141.0,1455.0,903.0,15.0,100000.0,35.0,37.0
2e261cda06774f1db3dcd90f2094eda6,9,Nearly Complete BiPartite,cauchy,0.9946231445717588,0.9935632862863832,0.9881281931119832,0.9986605785536128,0.99667114978875,0.9964735659303332,0.7625560096828738,45.0,100000.0,349.0,22.0,89.0,100000.0,26.0
bff26629d8dd49eea2db0f9fac4c60f2,9,Nearly Complete BiPartite,log-normal,0.9942601724353068,0.9906658184225224,0.9981707817197606,0.9981708567351264,0.9962414515375962,0.9953006542956928,0.6785700271529163,126.0,100000.0,743.0,13.0,286.0,22.0,45.0
b916db7381634eef93ff3a1cc1e12d40,9,Nearly Complete BiPartite,exponential,0.9869447664731252,0.9873556441689196,0.9859027747152284,0.9909303139544116,0.9896653212823084,0.9909505416701004,0.859823176690689,63.0,100000.0,617.0,16.0,86.0,58.0,62.0
d6bee1e07ef243809d10b09945f71f08,9,Nearly Complete BiPartite,normal,0.9996534657025364,0.9983999069859244,0.9956410646459852,0.9980239781336584,0.9995714145847286,0.999660134872814,0.9996267819727784,15.0,469.0,265.0,24.0,88.0,61.0,27.0
2251bf3710744f4aa5cdb7ba616d7054,9,Nearly Complete BiPartite,uniform_plus,0.9842268788978984,0.7804873266185899,0.9847214073000506,0.9870582699882048,0.9860283611234012,0.9870582543495324,0.7380080271674309,38.0,100000.0,266.0,16.0,100000.0,20.0,28.0
ff387bd26a094bacbf4c7a0ee6152c33,9,Nearly Complete BiPartite,uniform,0.9973166905380636,0.9974712465477432,0.9989436581792271,0.9992929555553988,0.9983119953977886,0.9924797455506362,0.6227451329013555,38.0,100000.0,669.0,14.0,60.0,20.0,39.0
2c23111563b34d109a2ebf4d7e2d391e,9,Nearly Complete BiPartite,cauchy,0.9985800456693996,0.9941493057091116,0.7676930039334608,0.9991877189230204,0.9997055670742948,0.9995225157208324,0.7499960962411375,23.0,100000.0,201.0,20.0,107.0,100000.0,30.0
92028cb6ff8b4b1e93cfc0fefc2791c3,9,Nearly Complete BiPartite,log-normal,0.9927374306933352,0.9471310894922608,0.9911260199223032,0.9945024420258816,0.9924614635038445,0.9877951059697436,0.9576431442386156,266.0,100000.0,1032.0,22.0,100000.0,34.0,85.0
fd81ce4f14cb4ceaa02c656c437d6470,9,Nearly Complete BiPartite,exponential,0.9878000399945354,0.9823513683478114,0.9754191365329714,0.997808640246698,0.9920536477677449,0.9944616940800252,0.6777722740561841,100000.0,100000.0,1626.0,37.0,100000.0,100000.0,96.0
d5cad3658231487d91b5b5bfa43b9f55,9,Nearly Complete BiPartite,normal,0.9795708338295608,0.9560410150219576,0.9870110722258406,0.9883313859746088,0.9850263875407876,0.9881711740952832,0.976683229079562,143.0,100000.0,740.0,16.0,100000.0,11.0,54.0
cf88d0ce5a4b45eaa2fcd4d5e635c26b,9,Nearly Complete BiPartite,uniform,0.9994254464559392,0.9963793334451908,0.99968639092637,0.999909413572962,0.9996576062083944,0.9998001889752928,0.6286309000839438,42.0,100000.0,193.0,18.0,31.0,21.0,25.0
6fc23fcdfbdb4fa1bb1937fb89e71a45,9,Nearly Complete BiPartite,uniform_plus,0.9897416621082876,0.9813944768233004,0.9909369598381806,0.9906066854208214,0.9899440626807774,0.9883732301195286,0.8355265057044868,69.0,100000.0,581.0,9.0,240.0,14.0,49.0
dec58ebc6be64996b2b14185d5411c50,9,Nearly Complete BiPartite,cauchy,0.9959991952308026,0.9818011130917056,0.9995559281370548,0.998880768136568,0.998055465172775,0.9976833862205828,0.9958926253264138,264.0,2254.0,441.0,10.0,100000.0,22.0,40.0
62f3f73aed9243d8a236703fb161ebb5,9,Nearly Complete BiPartite,log-normal,0.9901308426669272,0.9901552949551614,0.9901270243453796,0.99569042106408,0.9941441009337832,0.9955167494924568,0.9737716048260732,60.0,100000.0,314.0,7.0,246.0,52.0,48.0
c18c9c2b754645238dfef75314ff0492,9,Nearly Complete BiPartite,exponential,0.996000690761786,0.9892085232417658,0.9859241336846934,0.9992433058234446,0.998164182439776,0.998784153207813,0.6804880169293105,116.0,100000.0,330.0,17.0,100000.0,100000.0,53.0
09faac77fbdf4fa0928905142ae32a80,9,Nearly Complete BiPartite,uniform_plus,0.9891569978813936,0.9906585176297268,0.9962830287558876,0.9945475428823144,0.9941675047810636,0.9734817826698492,0.7769730984930273,172.0,100000.0,337.0,14.0,212.0,37.0,32.0
0ffc2f61183c4635bf6dc4b0501a4769,9,Nearly Complete BiPartite,normal,0.9957584135532808,0.989324479603894,0.9987434980149652,0.9985355571019214,0.9966946074280566,0.9940729202345956,0.6806645249696572,87.0,100000.0,419.0,15.0,92.0,27.0,34.0
a66ef9652892409d9fbd469d0d31d387,9,Nearly Complete BiPartite,uniform,0.9995214828389924,0.7537915897600066,0.9972531783346852,0.9996662868093404,0.9995842278998294,0.9994185241076368,0.6293632511045493,21.0,100000.0,517.0,23.0,100000.0,31.0,26.0
7f484573444c439d86751e8455c743a1,9,Nearly Complete BiPartite,cauchy,0.994215550036873,0.9778685100192458,0.9914018866134946,0.9953292692737497,0.994494630980556,0.9930047723392058,0.9921999574025194,100.0,701.0,215.0,13.0,100000.0,37.0,34.0
1b70f36ee361490792f207fb32305444,9,Nearly Complete BiPartite,exponential,0.9712995048860744,0.9781646541738284,0.9753543493346868,0.9891926830884364,0.9859610936696582,0.9900766427396632,0.9714752460086884,100000.0,100000.0,487.0,11.0,100000.0,100000.0,62.0
c57a4889fea34e20ae585f5f2f2c90fe,9,Nearly Complete BiPartite,normal,0.9974660845393816,0.994969660733262,0.9981125517663622,0.9997126994201224,0.999318804311008,0.9988749003378196,0.6822089648650209,36.0,100000.0,205.0,16.0,254.0,28.0,26.0
c8366222797049578ec98a68ab2088bc,9,Nearly Complete BiPartite,uniform_plus,0.9896402755550244,0.9886890239826096,0.9953823705446386,0.9972242327135454,0.995685770573808,0.9931862813916762,0.7233166995629674,223.0,100000.0,583.0,13.0,571.0,17.0,51.0
81f84df5f414466d85de1ea298479f42,9,Nearly Complete BiPartite,uniform,0.9996616280852532,0.9982946758837652,0.999752260496852,0.9999382967318602,0.9999357705135824,0.9994761045978372,0.9949514037245972,34.0,650.0,148.0,16.0,49.0,21.0,19.0
90e809e6e854438d96e78575f801db26,9,Nearly Complete BiPartite,normal,0.9976249505843156,0.9997561476940005,0.999779559170354,0.9999546844125652,0.9999052735203824,0.999554773610742,0.6168187234275309,32.0,100000.0,117.0,14.0,27.0,16.0,22.0
feb7bfa7195a439f841111a89d4431f9,9,Nearly Complete BiPartite,cauchy,0.9963016673829224,0.9749222222918542,0.9992198972734014,0.9991144788341886,0.9987639658353632,0.9983063121422904,0.9917998849939156,93.0,1364.0,317.0,15.0,100000.0,25.0,30.0
32419ca21c4c41dd800724af2e733267,9,Nearly Complete BiPartite,exponential,0.984354835565944,0.9821315436290148,0.9851603208518216,0.9950954018269638,0.9927093414361348,0.9933297678667704,0.6839092577429733,100000.0,100000.0,808.0,18.0,100000.0,228.0,69.0
bbf8a67bc2c848a6948d87a590e8053b,9,Nearly Complete BiPartite,log-normal,0.9979472667846474,0.9907755274294638,0.9992102739616678,0.9992316511415084,0.9977950928956042,0.9992403057263304,0.6783621721243273,157.0,100000.0,606.0,9.0,282.0,15.0,73.0
71b09d258e2c40b7891ed699f529d22f,9,Nearly Complete BiPartite,uniform_plus,0.9914509185063471,0.9928717095291456,0.9940569411538884,0.9971938492405348,0.9937167974042214,0.996748353441554,0.6335433119045528,65.0,100000.0,519.0,14.0,68.0,15.0,33.0
a5b776fd43334d3b97fbefdfbd56e716,9,Nearly Complete BiPartite,uniform,0.9940908130642117,0.8751134084650296,0.9921491675431474,0.9958776041553462,0.9966120665193045,0.9975563229970564,0.6929916077832137,70.0,100000.0,638.0,22.0,100000.0,31.0,49.0
ebe9b34365184d65944b40f490d9e704,9,Nearly Complete BiPartite,log-normal,0.9923202372831154,0.989402812136256,0.9971671258442936,0.9958937756028264,0.9940530650452062,0.9936336193356432,0.8037853901311419,124.0,100000.0,485.0,33.0,270.0,45.0,29.0
c9dcf5f878504eb892f033e4d8b35b73,9,Nearly Complete BiPartite,exponential,0.9937780842909846,0.9936257106213284,0.990745389279277,0.9978071705143592,0.9936107416507548,0.991385312625145,0.9929678871262748,151.0,1276.0,1091.0,13.0,218.0,237.0,50.0
fb4237410795488aaa59e79262dcf119,9,Nearly Complete BiPartite,normal,0.994580280183456,0.993136539125035,0.998362051032204,0.9987590618290384,0.998764897647848,0.9967909090350704,0.760845095048985,97.0,100000.0,377.0,13.0,210.0,29.0,36.0
f2c369d726c046a8888a2cb73e6b9be6,9,Nearly Complete BiPartite,uniform_plus,0.9817706687723126,0.9762929697819116,0.9971440797060204,0.9951715695366168,0.9974864545118474,0.9873011429937012,0.9800591603393082,100000.0,100000.0,1417.0,48.0,100000.0,24.0,185.0
1e18c9320b1444c1af7d6aeb7dffa119,9,Nearly Complete BiPartite,uniform,0.9981148774145832,0.99392569568593,0.9995445289245246,0.9996716660593088,0.9994841912002618,0.9992512851084008,0.6118890267265665,34.0,563.0,696.0,17.0,107.0,24.0,27.0
a92aedcb79644ece96cb3c41999301c2,9,Nearly Complete BiPartite,exponential,0.988064520581736,0.962094911933139,0.9884303685378758,0.9905004514779776,0.9895081840162732,0.9830492352396842,0.9718753825059516,139.0,1951.0,1477.0,23.0,100000.0,95.0,91.0
999e35468e0440bdb85d54326b1172f0,9,Nearly Complete BiPartite,log-normal,0.9842902177522233,0.9676744539133074,0.9859846093060126,0.9859748471388672,0.9849991403321272,0.9844761600214624,0.9101496826819012,156.0,100000.0,1505.0,9.0,100000.0,31.0,116.0
34ad1b2dd4d34ce68fb43201ea7575b7,9,Nearly Complete BiPartite,normal,0.9810393267848484,0.9365704904968196,0.9911531027873902,0.988585899792186,0.9884611940174872,0.9843973459914368,0.978910310048778,100000.0,100000.0,729.0,51.0,100000.0,62.0,28.0
982d6e070d4a4ac2bfa4233565436f6a,9,Nearly Complete BiPartite,uniform_plus,0.999739190475352,0.9118499100775728,0.9999034717996488,0.9999524792879868,0.9999153650752132,0.9997944629903696,0.608593884331114,25.0,100000.0,245.0,15.0,100000.0,19.0,19.0
a98f6d91408d4f1e9b4ae5370a8ec612,9,Nearly Complete BiPartite,uniform,0.9994995834571616,0.9994739429336236,0.9970918647905328,0.9999651223354488,0.9999375392803292,0.999925672750304,0.5898224529529386,23.0,100000.0,153.0,16.0,21.0,29.0,17.0
b8376a303a6544f5afd0705184c73eb8,9,Nearly Complete BiPartite,cauchy,0.9999586768838116,0.9998421936578096,0.998861064187097,0.9997350899997834,0.9999086826127234,0.9999455935102342,0.8699194966006945,15.0,100000.0,86.0,19.0,15.0,43.0,14.0
7041c362a4bf423097700b1b11b85cf1,9,Nearly Complete BiPartite,log-normal,0.988984230252473,0.9702455975308604,0.9932162672865776,0.9932317277873398,0.9898749691562846,0.979535491175868,0.8149322703810259,253.0,100000.0,852.0,41.0,100000.0,30.0,192.0
dd49bf636106459493a297ffecf1af69,9,Nearly Complete BiPartite,exponential,0.9974167398033272,0.9959682622058506,0.9947544368984704,0.9983602377963372,0.9980788254294932,0.9979507084293132,0.6612978224641639,34.0,100000.0,298.0,19.0,51.0,90.0,26.0
58d948b83f424bed86df20186a63b5de,9,Nearly Complete BiPartite,uniform_plus,0.9992578734268044,0.93955015352803,0.999846818516514,0.9998753056466088,0.9994270783967116,0.999756131476208,0.6128059169371366,37.0,252.0,135.0,14.0,100000.0,19.0,23.0
063ead7821044d04af58eb32f3d2fda2,9,Nearly Complete BiPartite,normal,0.9897081645055598,0.9903223872883608,0.9961608860734,0.997854863786164,0.995451478535593,0.9903965760246426,0.801726819751334,229.0,1601.0,786.0,17.0,168.0,27.0,49.0
6fe5a18eb75d4c9a8b0089c71db9665e,9,Nearly Complete BiPartite,uniform,0.9950797033324884,0.9934079266633346,0.998252453328048,0.9989723434842352,0.9987799577648736,0.991324625965034,0.7935209570356963,91.0,100000.0,1059.0,14.0,98.0,43.0,34.0
3e355252fba446648658e1f87974cfb3,9,Nearly Complete BiPartite,cauchy,0.999071380863634,0.9129067967776352,0.8672072496294716,0.9981606733608795,0.999240559213026,0.9992021726842012,0.8182732767677936,17.0,100000.0,668.0,29.0,100000.0,100000.0,28.0
ab968b12c0714e58a034f189021acc4d,9,Nearly Complete BiPartite,log-normal,0.9785693908480544,0.9786454151867946,0.9807069331899436,0.9874005650206716,0.978817968348259,0.978017013312096,0.8931520801927683,319.0,100000.0,1740.0,36.0,260.0,18.0,232.0
6c3225ecc89b4dfeb37c93414fc8850d,9,Nearly Complete BiPartite,exponential,0.9929986673244,0.9792446978624813,0.9932112587298186,0.9993353024774098,0.9976008252669504,0.9976029984614054,0.9870478081120928,144.0,1577.0,580.0,17.0,100000.0,75.0,56.0
89b97b048fc64f8fbb78d8313ccc2a9f,9,Nearly Complete BiPartite,uniform_plus,0.9921414412301596,0.9941751563954973,0.9977444006099824,0.9991397025202648,0.9991400345329204,0.9991400489567804,0.9812085107972685,127.0,100000.0,393.0,13.0,152.0,18.0,32.0
e8595821469c45bc8e4649529bfccf51,9,Nearly Complete BiPartite,uniform,0.9992654167850044,0.9899425185102076,0.9996671292752471,0.9998834464970988,0.999819822988416,0.9997963627297698,0.6708209088587407,36.0,434.0,133.0,18.0,168.0,23.0,19.0
e44424e9133a400f92a54d1a2b9b61a2,9,Nearly Complete BiPartite,cauchy,0.9983696135626506,0.9975253517036348,0.7692495446056584,0.9991181339945062,0.999803019207838,0.9992626431782884,0.6004018790637191,35.0,100000.0,606.0,20.0,45.0,100000.0,23.0
55ec3ec460214638aae1f8ad5723cf24,9,Nearly Complete BiPartite,log-normal,0.9904323754568474,0.9831328604861148,0.9927005298801562,0.9933111538391902,0.9920474764364796,0.9932337231517492,0.9853165292712128,95.0,729.0,688.0,6.0,100000.0,15.0,53.0
7617efb96de04b9190112e04e82aed84,9,Nearly Complete BiPartite,exponential,0.9910124517245436,0.9817590408010946,0.9853018012257112,0.9938413933909204,0.9920056564434384,0.9924797991682082,0.9870338666332712,63.0,1218.0,261.0,14.0,100000.0,145.0,37.0
3486e241250241bea98a126424c15931,9,Nearly Complete BiPartite,uniform_plus,0.9990885164463956,0.996632504705796,0.999559748272627,0.9998715201633336,0.9994160168555032,0.9987647440690378,0.9682159893911344,33.0,441.0,372.0,13.0,75.0,17.0,29.0
e15d4deb759141e08ba9376a2771613b,9,Nearly Complete BiPartite,log-normal,0.990481956406032,0.984085234592368,0.9924286630676076,0.9936315840050428,0.9911101641994876,0.9823222507772714,0.7680383985978911,168.0,100000.0,827.0,12.0,194.0,19.0,46.0
692685bc8f574d66b5ba383f6d2a5344,9,Nearly Complete BiPartite,cauchy,0.9988676550855804,0.9997806986115628,0.9995931515842162,0.9998474385900256,0.9996801028676988,0.9999640630506512,0.61525517129692,34.0,100000.0,137.0,13.0,24.0,21.0,19.0
f6b67f8848fe42f4b6cf2ebb042490fb,9,Nearly Complete BiPartite,exponential,0.987782851409544,0.986352025893237,0.9834024331883352,0.9940054113573146,0.9925850710545366,0.9938037985234351,0.9770816174932976,251.0,100000.0,397.0,11.0,181.0,100000.0,42.0
b9854358c1ef4b56bc79b85e7d950d87,9,Nearly Complete BiPartite,uniform_plus,0.9997952002783718,0.9972177783955108,0.9995358954969984,0.9998716887596212,0.999598205640578,0.9989684992105162,0.6082064513936947,23.0,100000.0,281.0,15.0,55.0,29.0,19.0
c8330cd3cf064f2e9d062ecf0523317f,9,Nearly Complete BiPartite,uniform,0.9966649965863228,0.9926721206810404,0.9970725947559248,0.9979300026181332,0.9980358445800472,0.9970256307266236,0.9743089635012684,55.0,941.0,502.0,19.0,86.0,29.0,29.0
bbce27cd2ee447ae8029e3787cb1063b,9,Nearly Complete BiPartite,cauchy,0.99982996832549,0.998800024327128,0.9982683609154238,0.9990885516905812,0.9999284753570908,0.999898201491299,0.5984520780323238,19.0,100000.0,193.0,19.0,94.0,53.0,14.0
98dc9a0ae2494b06a9751cfb6f22b207,9,Nearly Complete BiPartite,exponential,0.9945014997182569,0.9788837537134986,0.984186324985102,0.99711381538251,0.9976866504874784,0.9949685445471717,0.8301198175339672,87.0,100000.0,873.0,34.0,100000.0,100000.0,46.0
b405a65c10614752b88a689aebe03d2b,9,Nearly Complete BiPartite,log-normal,0.9896469273446392,0.9914463070269164,0.9922687630345816,0.9922075794719448,0.9919179150979548,0.991013093072622,0.8798338047299877,79.0,100000.0,380.0,12.0,92.0,31.0,56.0
b9224a59a2c045d395dbc60cde29768d,9,Nearly Complete BiPartite,uniform_plus,0.9969931345537866,0.9975746047189896,0.998789534449809,0.9994642072065548,0.99831873563607,0.9980418502828918,0.9987838970275033,77.0,1447.0,297.0,12.0,122.0,14.0,51.0
5ce4850a6baa4ec1abe475e2f6d98266,9,Nearly Complete BiPartite,normal,0.9920321087512782,0.99125776969139,0.9956683884920536,0.9974265301078312,0.9966386983982444,0.997296636169643,0.7833535542143489,145.0,100000.0,376.0,12.0,124.0,13.0,49.0
759c24bda95942ee8b310c7d90fe9400,9,Nearly Complete BiPartite,uniform,0.9587571014029918,0.890443551806615,0.9847010013372438,0.9846566415138632,0.9837518237328238,0.9735575156811004,0.8098223510936848,100000.0,100000.0,619.0,14.0,100000.0,17.0,39.0
36931d790c894bbab080f3964947579d,9,Nearly Complete BiPartite,cauchy,0.9851198145952464,0.9790236544779978,0.9844688233404124,0.9827578622938304,0.9754015036632288,0.9875520447916089,0.9645108582861758,78.0,100000.0,1195.0,97.0,248.0,17.0,100000.0
7999f5d373ad445cb30d8cc43dc645bc,9,Nearly Complete BiPartite,log-normal,0.9953941938806692,0.9970483154932436,0.9970829097995536,0.998520971299161,0.9963814872664256,0.9978134723328552,0.6753490299968294,129.0,100000.0,676.0,8.0,60.0,10.0,48.0
189a9a9e995642dd99d011567b8204a4,9,Nearly Complete BiPartite,uniform,0.9965743815348992,0.9940531196939336,0.9965726208563708,0.9995827358650078,0.9997078384982384,0.999840254155314,0.6632435372893096,45.0,100000.0,284.0,17.0,70.0,24.0,25.0
cc6b82e55cc048c8a2a83127a71a4a0e,9,Nearly Complete BiPartite,uniform_plus,0.977616397827959,0.9908866459337082,0.994552528538036,0.9940793103229008,0.9931733260034298,0.992030569744176,0.767580925476256,100000.0,100000.0,533.0,10.0,310.0,15.0,51.0
415efae1f92b4c50bd57976524a2d8b0,9,Nearly Complete BiPartite,normal,0.9980469961142172,0.9989852722243336,0.9995942170495112,0.9995158800163112,0.9998814399912804,0.9993266027147968,0.6132989499810183,37.0,100000.0,132.0,14.0,29.0,18.0,16.0
c0777095d4e14931ba30a256168ae488,9,Nearly Complete BiPartite,cauchy,0.9943326467571147,0.9941219780594328,0.9973207510948636,0.9964383342917944,0.9963225137728918,0.9930370366316676,0.7630147903907952,74.0,100000.0,982.0,32.0,95.0,12.0,57.0
9624fcc32f90490a95317e234fc3131b,9,Nearly Complete BiPartite,log-normal,0.9920024474851762,0.9900593854550048,0.9967220025509888,0.9974315998852444,0.9961358458163324,0.9947946530606516,0.9953425437119348,105.0,870.0,977.0,11.0,82.0,21.0,47.0
a890cd73f29c49f1bcbcf5dc9df77f59,9,Nearly Complete BiPartite,exponential,0.9910024486573882,0.9900779213131408,0.9950599202471214,0.9995442412903122,0.9982873144050852,0.998967203000696,0.9952931724172968,98.0,1263.0,312.0,13.0,221.0,97.0,38.0
beb7db9194914f93a3bdeeb8faeea66a,9,Nearly Complete BiPartite,uniform,0.9767415779169296,0.9965238952957176,0.9993023339610656,0.9991741243018382,0.9989185022308126,0.9985300690653592,0.9310280634697132,100000.0,100000.0,714.0,15.0,118.0,22.0,44.0
99089d1b2aab44fab248580e6f401a08,9,Nearly Complete BiPartite,uniform_plus,0.9930379794027664,0.9888604682685423,0.9960036419281112,0.9964572302559658,0.9964565511673336,0.9943454682633416,0.9724165111335876,117.0,100000.0,345.0,14.0,155.0,19.0,42.0
bd33aa77dbab4900b8ca7f0b8252810f,9,Nearly Complete BiPartite,cauchy,0.9975887751747604,0.9984308014290336,0.9997272339557818,0.9987172000534345,0.9991624772912104,0.9990214904385044,0.6842539626558453,44.0,1781.0,436.0,20.0,70.0,12.0,45.0
6f26bf16a91a4152883b50095d6595ba,9,Nearly Complete BiPartite,exponential,0.9935998029812854,0.9956017078250976,0.9929393526497964,0.9983955655283826,0.9974600461724944,0.997088556265248,0.6869694058959042,77.0,100000.0,660.0,14.0,101.0,45.0,44.0
2459023ad7704994827bce4d8dcd7bf5,9,Nearly Complete BiPartite,normal,0.9961355672961476,0.9953318918161584,0.9987231295795516,0.9999017397287582,0.9996569900137692,0.998873484928018,0.652045463555167,54.0,100000.0,206.0,13.0,79.0,20.0,28.0
f9c92d07b20847c6804120fc4c76d4ad,9,Nearly Complete BiPartite,log-normal,0.9882138540466212,0.9885695892190764,0.9942482068565008,0.9942481960221526,0.9942483248933872,0.9929632066158316,0.9641668384893176,78.0,100000.0,637.0,17.0,286.0,28.0,35.0
10029c860523423986deea6e002b0ea1,9,Nearly Complete BiPartite,uniform,0.998888178725498,0.995127042770442,0.9996183418021298,0.9997717582434096,0.9994342586293254,0.9990312811440288,0.6696101656424284,30.0,100000.0,342.0,16.0,43.0,19.0,24.0
1875f785f12d4b36bcb6b11b077b2bbe,9,Nearly Complete BiPartite,uniform_plus,0.9984785456251604,0.995174866965532,0.9994913131799782,0.9998315958930069,0.9995313042184047,0.9992233249657022,0.9958397668656364,52.0,852.0,288.0,11.0,128.0,18.0,21.0
